b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar,Npl (kN),eta_u,r,b/h,L/h,axial_flag,section_family
159.0,159.0,79.5,6.0,0.0,377.0,39.9,2135.0,20.0,20.0,851.0,0.5,26.5,16971.66891285546,4316.01794400457,73.5,8.816955607719692,1.0,2.402852682436256,45.224384545718685,55.613844459469654,0.7036579717927685,0.12578616352201258,1.0,1.0788652416113098,2304.3083545126556,0.3693082127369973,-0.6306917872630027,1.0,13.427672955974844,eccentric,circular
159.0,159.0,79.5,6.0,0.0,377.0,40.1,2135.0,50.0,50.0,587.0,0.5,26.5,16971.66891285546,4316.01794400457,73.5,8.816955607719692,1.0,2.3908683797807138,45.224384545718685,55.613844459469654,0.704008682385113,0.31446540880503143,1.0,2.6971631040282746,2307.702688295227,0.25436552246408983,-0.7456344775359102,1.0,13.427672955974844,eccentric,circular
159.0,159.0,79.5,6.0,0.0,376.0,75.7,2135.0,50.0,50.0,870.0,0.5,26.5,16971.66891285546,4316.01794400457,73.5,8.816955607719692,1.0,1.2631375800392337,45.10442596602182,55.613844459469654,0.7635229375556317,0.31446540880503143,1.0,2.6971631040282746,2907.578083648877,0.2992181035111497,-0.7007818964888504,1.0,13.427672955974844,eccentric,circular
159.0,159.0,79.5,6.0,0.0,457.0,120.1,2135.0,0.0,0.0,2792.0,0.5,26.5,16971.66891285546,4316.01794400457,73.5,8.816955607719692,1.0,0.9676802635148745,54.821070921468014,55.613844459469654,0.8696096389431658,0.0,0.0,0.0,4010.7176368440296,0.696134770084932,-0.30386522991506804,1.0,13.427672955974844,axial,circular
159.0,159.0,79.5,6.0,0.0,487.0,116.0,2135.0,0.0,0.0,2193.0,0.5,26.5,16971.66891285546,4316.01794400457,73.5,8.816955607719692,1.0,1.0676518642692678,58.419828312374015,55.613844459469654,0.8782682672948017,0.0,0.0,0.0,4070.6143326214587,0.5387393206046412,-0.46126067939535875,1.0,13.427672955974844,axial,circular
159.0,159.0,79.5,6.0,0.0,380.0,109.8,2135.0,20.0,20.0,1462.0,0.5,26.5,16971.66891285546,4316.01794400457,73.5,8.816955607719692,1.0,0.8801160627496948,45.58426028480929,55.613844459469654,0.8179746823362032,0.12578616352201258,1.0,1.0788652416113098,3503.5760653532666,0.41728792888433724,-0.5827120711156628,1.0,13.427672955974844,eccentric,circular
159.0,159.0,79.5,6.0,0.0,487.0,110.7,2135.0,20.0,20.0,1525.0,0.5,26.5,16971.66891285546,4316.01794400457,73.5,8.816955607719692,1.0,1.1187679878521686,58.419828312374015,55.613844459469654,0.8713914205943268,0.12578616352201258,1.0,1.0788652416113098,3980.6644873833256,0.3831018677493347,-0.6168981322506653,1.0,13.427672955974844,eccentric,circular
159.0,159.0,79.5,6.0,0.0,444.0,91.4,2135.0,50.0,50.0,1033.0,0.5,26.5,16971.66891285546,4316.01794400457,73.5,8.816955607719692,1.0,1.2353654899897188,53.26160938540875,55.613844459469654,0.8239282206378494,0.31446540880503143,1.0,2.6971631040282746,3467.522505773018,0.2979072228890155,-0.7020927771109845,1.0,13.427672955974844,eccentric,circular
114.3,114.3,57.15,2.74,0.0,235.0,56.2,300.0,0.0,0.0,901.81,0.5,41.71532846715328,9300.52200229386,1455.0603505695326,54.40999999999999,4.101607349143428,1.0,0.6541919998877272,17.715084121461235,10.748820477335448,0.13186122802613387,0.0,0.0,0.0,864.6285189127551,1.0430028391082906,0.043002839108290614,1.0,2.6246719160104988,axial,circular
114.3,114.3,57.15,2.74,0.0,235.0,66.75,300.0,0.0,0.0,981.23,0.5,41.71532846715328,9300.52200229386,1455.0603505695326,54.40999999999999,4.101607349143428,1.0,0.5507953617032251,17.715084121461235,10.748820477335448,0.13717906558264065,0.0,0.0,0.0,962.7490260369552,1.0191960453485158,0.019196045348515822,1.0,2.6246719160104988,axial,circular
114.3,114.3,57.15,2.74,0.0,235.0,107.2,300.0,0.0,0.0,1295.06,0.5,41.71532846715328,9300.52200229386,1455.0603505695326,54.40999999999999,4.101607349143428,1.0,0.34296259695606596,17.715084121461235,10.748820477335448,0.1548924508799384,0.0,0.0,0.0,1338.9551410297418,0.967216869568921,-0.032783130431079055,1.0,2.6246719160104988,axial,circular
114.3,114.3,57.15,5.9,0.0,355.0,56.2,300.0,0.0,0.0,1735.77,0.5,19.3728813559322,8251.58945419444,2968.003002470112,51.24999999999999,8.510414974374221,1.0,2.2720545871168243,58.95019152981168,10.978231522125864,0.13821667403867932,0.0,0.0,0.0,1517.3803932026174,1.1439254176313987,0.14392541763139866,1.0,2.6246719160104988,axial,circular
114.3,114.3,57.15,5.9,0.0,355.0,66.75,300.0,0.0,0.0,1818.62,0.5,19.3728813559322,8251.58945419444,2968.003002470112,51.24999999999999,8.510414974374221,1.0,1.912950828403978,58.95019152981168,10.978231522125864,0.14112733226436416,0.0,0.0,0.0,1604.4346619443686,1.133495830734588,0.13349583073458793,1.0,2.6246719160104988,axial,circular
114.3,114.3,57.15,5.9,0.0,355.0,107.2,300.0,0.0,0.0,1989.86,0.5,19.3728813559322,8251.58945419444,2968.003002470112,51.24999999999999,8.510414974374221,1.0,1.1911330951116188,58.95019152981168,10.978231522125864,0.15170678601568888,0.0,0.0,0.0,1938.2114553665338,1.0266475283130028,0.026647528313002766,1.0,2.6246719160104988,axial,circular
114.3,114.3,57.15,2.74,0.0,235.0,56.2,600.0,0.0,0.0,947.75,0.5,41.71532846715328,9300.52200229386,1455.0603505695326,54.40999999999999,4.101607349143428,1.0,0.6541919998877272,17.715084121461235,21.497640954670896,0.26372245605226774,0.0,0.0,0.0,864.6285189127551,1.0961354839321835,0.09613548393218352,1.0,5.2493438320209975,axial,circular
114.3,114.3,57.15,2.74,0.0,235.0,66.75,600.0,0.0,0.0,1031.92,0.5,41.71532846715328,9300.52200229386,1455.0603505695326,54.40999999999999,4.101607349143428,1.0,0.5507953617032251,17.715084121461235,21.497640954670896,0.2743581311652813,0.0,0.0,0.0,962.7490260369552,1.071847358026192,0.07184735802619202,1.0,5.2493438320209975,axial,circular
114.3,114.3,57.15,2.74,0.0,235.0,107.2,600.0,0.0,0.0,1296.61,0.5,41.71532846715328,9300.52200229386,1455.0603505695326,54.40999999999999,4.101607349143428,1.0,0.34296259695606596,17.715084121461235,21.497640954670896,0.3097849017598768,0.0,0.0,0.0,1338.9551410297418,0.9683744886350892,-0.03162551136491076,1.0,5.2493438320209975,axial,circular
114.3,114.3,57.15,5.9,0.0,355.0,56.2,600.0,0.0,0.0,1723.19,0.5,19.3728813559322,8251.58945419444,2968.003002470112,51.24999999999999,8.510414974374221,1.0,2.2720545871168243,58.95019152981168,21.956463044251727,0.27643334807735864,0.0,0.0,0.0,1517.3803932026174,1.1356348136033287,0.13563481360332874,1.0,5.2493438320209975,axial,circular
114.3,114.3,57.15,5.9,0.0,355.0,66.75,600.0,0.0,0.0,1810.94,0.5,19.3728813559322,8251.58945419444,2968.003002470112,51.24999999999999,8.510414974374221,1.0,1.912950828403978,58.95019152981168,21.956463044251727,0.2822546645287283,0.0,0.0,0.0,1604.4346619443686,1.1287090979481667,0.12870909794816665,1.0,5.2493438320209975,axial,circular
114.3,114.3,57.15,5.9,0.0,355.0,107.2,600.0,0.0,0.0,1968.06,0.5,19.3728813559322,8251.58945419444,2968.003002470112,51.24999999999999,8.510414974374221,1.0,1.1911330951116188,58.95019152981168,21.956463044251727,0.30341357203137775,0.0,0.0,0.0,1938.2114553665338,1.0154000455166134,0.015400045516613448,1.0,5.2493438320209975,axial,circular
114.3,114.3,57.15,2.74,0.0,235.0,56.2,900.0,0.0,0.0,877.28,0.5,41.71532846715328,9300.52200229386,1455.0603505695326,54.40999999999999,4.101607349143428,1.0,0.6541919998877272,17.715084121461235,32.24646143200634,0.3955836840784016,0.0,0.0,0.0,864.6285189127551,1.0146322736418105,0.014632273641810523,1.0,7.874015748031496,axial,circular
114.3,114.3,57.15,2.74,0.0,235.0,66.75,900.0,0.0,0.0,983.51,0.5,41.71532846715328,9300.52200229386,1455.0603505695326,54.40999999999999,4.101607349143428,1.0,0.5507953617032251,17.715084121461235,32.24646143200634,0.411537196747922,0.0,0.0,0.0,962.7490260369552,1.0215642637920963,0.021564263792096305,1.0,7.874015748031496,axial,circular
114.3,114.3,57.15,2.74,0.0,235.0,107.2,900.0,0.0,0.0,1233.24,0.5,41.71532846715328,9300.52200229386,1455.0603505695326,54.40999999999999,4.101607349143428,1.0,0.34296259695606596,17.715084121461235,32.24646143200634,0.46467735263981524,0.0,0.0,0.0,1338.9551410297418,0.9210465401040695,-0.0789534598959305,1.0,7.874015748031496,axial,circular
114.3,114.3,57.15,5.9,0.0,355.0,56.2,900.0,0.0,0.0,1592.48,0.5,19.3728813559322,8251.58945419444,2968.003002470112,51.24999999999999,8.510414974374221,1.0,2.2720545871168243,58.95019152981168,32.934694566377594,0.41465002211603796,0.0,0.0,0.0,1517.3803932026174,1.0494929334356797,0.04949293343567973,1.0,7.874015748031496,axial,circular
114.3,114.3,57.15,5.9,0.0,355.0,66.75,900.0,0.0,0.0,1713.34,0.5,19.3728813559322,8251.58945419444,2968.003002470112,51.24999999999999,8.510414974374221,1.0,1.912950828403978,58.95019152981168,32.934694566377594,0.42338199679309246,0.0,0.0,0.0,1604.4346619443686,1.0678777021207284,0.06787770212072841,1.0,7.874015748031496,axial,circular
114.3,114.3,57.15,5.9,0.0,355.0,107.2,900.0,0.0,0.0,1907.29,0.5,19.3728813559322,8251.58945419444,2968.003002470112,51.24999999999999,8.510414974374221,1.0,1.1911330951116188,58.95019152981168,32.934694566377594,0.45512035804706663,0.0,0.0,0.0,1938.2114553665338,0.9840463973727334,-0.01595360262726664,1.0,7.874015748031496,axial,circular
557.2,557.2,278.6,16.0,0.0,546.0,31.7,1671.6,0.0,0.0,29050.0,0.5,34.825,216640.3338166617,41045.92089403526,262.6,23.79846788711916,1.0,3.2633531031112546,49.481962933614085,12.335899550055384,0.17697840759765426,0.0,0.0,0.0,29278.57139013143,0.9921932191606702,-0.007806780839329841,1.0,2.9999999999999996,axial,circular
556.7,556.7,278.35,16.0,0.0,546.0,31.7,1670.1,0.0,0.0,28830.0,0.5,34.79375,216228.0390507862,41007.053635264,262.35,23.797642092982244,1.0,3.2664795002352576,49.5273969230734,12.336165637204191,0.17698163903183933,0.0,0.0,0.0,29244.280122764067,0.9858338067811905,-0.01416619321880952,1.0,2.9999999999999996,axial,circular
558.5,558.5,279.25,16.0,0.0,546.0,31.7,1675.5,0.0,0.0,29590.0,0.5,34.90625,217714.1380396403,41146.975766840595,263.25,23.80060820898848,1.0,3.255252408410611,49.364224433457586,12.335209663412218,0.1769700271861347,0.0,0.0,0.0,29367.78694455156,1.0075665577344317,0.007566557734431711,1.0,3.0,axial,circular
165.0,165.0,82.5,2.37,0.0,287.5,30.2,615.0,0.0,0.0,1008.0,0.5,69.62025316455696,20171.591203085187,1850.1234045896608,80.13,3.5941271697764705,1.0,0.8731552005447226,12.895439427314804,15.130310584951337,0.18155599323294974,0.0,0.0,0.0,1141.0925331526998,0.8833639435138697,-0.11663605648613029,1.0,3.727272727272727,axial,circular
165.0,165.0,82.5,2.37,0.0,287.5,30.2,615.0,0.0,0.0,996.0,0.5,69.62025316455696,20171.591203085187,1850.1234045896608,80.13,3.5941271697764705,1.0,0.8731552005447226,12.895439427314804,15.130310584951337,0.18155599323294974,0.0,0.0,0.0,1141.0925331526998,0.8728477060910855,-0.12715229390891447,1.0,3.727272727272727,axial,circular
215.4,215.4,107.7,2.5,0.0,590.4,51.51,657.0,0.0,0.0,3357.0,0.5,86.16,34768.13156098439,2560.8873101268327,105.2,3.8054849455566853,1.0,0.8442360918612899,21.35701817354246,12.348446087515828,0.19248398740024017,0.0,0.0,0.0,3302.8543246051872,1.0163936008292722,0.016393600829272215,1.0,3.050139275766017,axial,circular
216.6,216.6,108.3,2.5,0.0,590.4,51.51,657.0,0.0,0.0,3483.0,0.5,86.64,35165.85719092885,2575.4625321660633,105.8,3.8058172976434577,1.0,0.8394383901679722,21.237755505942317,12.279256087242997,0.1914248243976568,0.0,0.0,0.0,3331.946382895589,1.0453349483292524,0.045334948329252445,1.0,3.033240997229917,axial,circular
425.8,425.8,212.9,5.2,0.0,259.8,51.51,1278.0,0.0,0.0,10523.0,0.5,81.88461538461539,135526.07654507965,10517.75987548069,207.70000000000002,7.9088981208166445,1.0,0.39142447934786156,9.89278638318808,12.15839382816348,0.1624827542297967,0.0,0.0,0.0,9713.462218486935,1.0833418366493803,0.08334183664938033,1.0,3.0014091122592768,axial,circular
427.1,427.1,213.55,5.1,0.0,259.8,51.51,1278.0,0.0,0.0,10784.0,0.5,83.74509803921569,136506.6068821732,10352.224290944052,208.45000000000002,7.75966175404713,1.0,0.3824966167310771,9.671192725840461,12.118163152644453,0.16236558678096538,0.0,0.0,0.0,9720.963191288005,1.1093550904158032,0.10935509041580316,1.0,2.992273472254741,axial,circular
628.5,628.5,314.25,6.9,0.0,276.0,51.51,1890.0,0.0,0.0,21207.0,0.5,91.08695652173913,296767.47911454097,20647.463445047215,307.35,10.512099406608968,1.0,0.37279315583070394,9.439855006422889,12.166901008836886,0.16590988852948277,0.0,0.0,0.0,20985.192760023034,1.0105697022902507,0.010569702290250671,1.0,3.007159904534606,axial,circular
628.0,628.0,314.0,7.1,0.0,276.0,51.51,1890.0,0.0,0.0,21582.0,0.5,88.45070422535211,295899.1036351805,21216.1143618413,306.9,10.811990563434676,0.9999999999999999,0.3841844037236756,9.72339327307908,12.18052785437323,0.16557673798263153,0.0,0.0,0.0,21097.410392116344,1.0229691511364227,0.022969151136422727,1.0,3.0095541401273884,axial,circular
817.4,817.4,408.7,9.0,0.0,278.8,51.51,2460.0,0.0,0.0,36933.0,0.5,90.82222222222222,501901.12508084415,35023.8284895421,399.7,13.710837860144636,1.0,0.37769972431626797,9.563626708552226,12.176926513560733,0.16622431179726302,0.0,0.0,0.0,35617.57033579862,1.036932043702017,0.03693204370201708,1.0,3.009542451676046,axial,circular
820.8,820.8,410.4,9.3,0.0,278.8,51.51,2460.0,0.0,0.0,37221.0,0.5,88.25806451612902,505423.22743663663,36320.19732299052,401.09999999999997,14.161710101056542,1.0,0.38895039977818746,9.84364192514227,12.130320806789069,0.16508806447238158,0.0,0.0,0.0,36160.42145891091,1.029329816918595,0.02932981691859493,1.0,2.9970760233918132,axial,circular
558.1,558.1,279.05,16.53,0.0,546.0,31.7,997.5,0.0,0.0,29050.0,0.5,33.76285541439806,216508.3567659214,42400.23792882158,262.52,24.556932736311694,0.9999999999999999,3.373082863669965,51.07452869886555,7.354906290209263,0.10550567044505597,0.0,0.0,0.0,30013.84481861629,0.9678866594919403,-0.032113340508059696,1.0,1.787314101415517,axial,circular
557.65,557.65,278.825,16.52,0.0,546.0,31.7,994.9,0.0,0.0,28830.0,0.5,33.756053268765136,216153.86769757108,42339.93346083601,262.305,24.541879756339654,1.0,3.3738093756161978,51.08505879400488,7.341691559469212,0.10531602390483417,0.0,0.0,0.0,29969.681275629464,0.9619721923250407,-0.03802780767495928,1.0,1.784093965749126,axial,circular
559.4,559.4,279.7,16.54,0.0,546.0,31.7,994.85,0.0,0.0,29590.0,0.5,33.82103990326481,217565.29911865038,42528.888699674935,263.15999999999997,24.573472716534354,0.9999999999999999,3.3668811554339926,50.984633315198955,7.318010942365063,0.10497710694208062,0.0,0.0,0.0,30117.593212083735,0.9824822253103527,-0.017517774689647325,1.0,1.7784233106900251,axial,circular
193.7,193.7,96.85,8.0,0.0,444.0,40.0,3315.0,5.0,5.0,1871.0,0.5,24.2125,24800.745571068608,6961.649953827003,88.85,11.699910514401083,1.0,3.115806106152887,58.46663217100822,71.07157939849495,0.9511663886258925,0.02581311306143521,1.0,0.22258428424904297,4083.0024023419332,0.4582412194827095,-0.5417587805172905,1.0,17.114093959731544,eccentric,circular
193.7,193.7,96.85,8.0,0.0,444.0,142.0,3315.0,5.0,5.0,2703.0,0.5,24.2125,24800.745571068608,6961.649953827003,88.85,11.699910514401083,1.0,0.8776918608881371,58.46663217100822,71.07157939849495,1.1270105327291629,0.02581311306143521,1.0,0.22258428424904297,6612.678450590932,0.40876023538668366,-0.5912397646133163,1.0,17.114093959731544,eccentric,circular
219.4,219.4,109.7,4.3,0.0,352.1,59.78,657.0,0.0,0.0,4234.0,0.5,51.02325581395349,34900.45544355359,4419.726706915191,105.4,6.47494225715441,1.0,0.7458894003945734,21.630238792638213,12.21560368302887,0.1690164978324808,0.0,0.0,0.0,3642.5349999204727,1.162377300449396,0.16237730044939602,1.0,2.9945305378304465,axial,circular
220.7,220.7,110.35,4.3,0.0,352.1,59.78,657.0,0.0,0.0,4245.0,0.5,51.325581395348834,35332.243791844594,4446.885203981626,106.04999999999998,6.475952664937594,1.0,0.7413013896945174,21.50101775883571,12.14236793640928,0.16809928793145829,0.0,0.0,0.0,3677.9098141984005,1.1541881705778576,0.1541881705778576,1.0,2.9768917082011783,axial,circular
425.2,425.2,212.6,7.9,0.0,276.2,59.78,1278.0,0.0,0.0,14469.0,0.5,53.82278481012658,131639.29811405833,15766.925746690134,204.7,11.912230356222551,1.0,0.5533873507368435,16.073072908591442,12.249470135696306,0.16258929946349976,0.0,0.0,0.0,12224.222132494222,1.1836335959192648,0.18363359591926476,1.0,3.0056444026340547,axial,circular
426.1,426.1,213.05,8.2,0.0,276.2,59.78,1278.0,0.0,0.0,15077.0,0.5,51.963414634146346,131832.29400475,16379.733126531568,204.85000000000002,12.353484058675093,1.0,0.574054037514133,16.656247483554115,12.231073041515277,0.16162413875609552,0.0,0.0,0.0,12405.016825151974,1.2153953688664418,0.21539536886644184,1.0,2.999295939920206,axial,circular
626.3,626.3,313.15,11.2,0.0,269.1,59.78,1890.0,0.0,0.0,29463.0,0.5,55.919642857142854,286430.9481338467,32968.391218301476,301.95,16.904147466142035,1.0,0.5181262570596795,15.065097145682472,12.29076848512257,0.16319166049541267,0.0,0.0,0.0,25994.636156286284,1.1334261354096684,0.1334261354096684,1.0,3.0177231358773753,axial,circular
626.0,626.0,313.0,11.2,0.0,269.1,59.78,1890.0,0.0,0.0,29294.0,0.5,55.892857142857146,286146.437649156,32952.06696961754,301.8,16.903951476318582,1.0,0.5183846165820619,15.072410014172732,12.296756490119161,0.16326110091300391,0.0,0.0,0.0,25973.23526419063,1.1278533344818895,0.1278533344818895,1.0,3.0191693290734825,axial,circular
215.9,215.9,107.95,2.6,0.0,590.4,59.78,657.0,0.0,0.0,4030.0,0.5,83.03846153846153,34867.35091096639,2667.3355461721726,105.35000000000001,3.9553602259104395,1.0,0.7555255194878051,22.166537042026796,12.325130652869571,0.19635377409110544,0.0,0.0,0.0,3659.165143917621,1.1013441158016035,0.10134411580160352,1.0,3.0430754979157015,axial,circular
216.9,216.9,108.45,2.6,0.0,590.4,59.78,657.0,0.0,0.0,4244.0,0.5,83.42307692307692,35199.10309518547,2679.967405272838,105.85000000000001,3.955658414075657,1.0,0.751948942189932,22.063492939728555,12.267638587838093,0.19546260767541876,0.0,0.0,0.0,3686.455139103271,1.1512414609315853,0.1512414609315853,1.0,3.029045643153527,axial,circular
426.8,426.8,213.4,5.1,0.0,259.8,59.78,1278.0,0.0,0.0,12360.0,0.5,83.68627450980392,136310.21807141567,10344.790927704038,208.30000000000004,7.759573319009803,1.0,0.32981966123191875,9.678046799225859,12.126780965898423,0.1684699732878419,0.0,0.0,0.0,10836.20151932674,1.140621091067337,0.1406210910673369,1.0,2.994376757263355,axial,circular
425.7,425.7,212.85,5.1,0.0,259.8,59.78,1278.0,0.0,0.0,13092.0,0.5,83.47058823529412,135591.33527847633,10317.535262490675,207.75,7.7592480036545055,1.0,0.3306947195606178,9.703261763414876,12.15848468122652,0.16885810439700089,0.0,0.0,0.0,10786.145684142391,1.2137792667910685,0.2137792667910685,1.0,3.002114164904863,axial,circular
625.6,625.6,312.8,7.2,0.0,276.0,59.78,1890.0,0.0,0.0,23663.0,0.5,86.88888888888889,293397.6104847597,21424.601541744516,305.6,10.961246014552046,1.0,0.33713927802625676,9.899554646650406,12.229707153102403,0.17193919811002972,0.0,0.0,0.0,23452.499180300423,1.0089756242215921,0.008975624221592149,1.0,3.0210997442455243,axial,circular
632.1,632.1,316.05,7.0,0.0,276.0,59.78,1890.0,0.0,0.0,26002.0,0.5,90.3,300059.49122438463,21062.93302568714,309.05,10.66306247024579,1.0,0.3240892678014599,9.52274791065471,12.098752456667773,0.17083277005680703,0.0,0.0,0.0,23750.925900483362,1.094778372386351,0.0947783723863509,1.0,2.990033222591362,axial,circular
153.0,153.0,76.5,1.54,0.0,345.0,85.4,306.0,0.0,0.0,1823.0,0.5,99.35064935064935,17652.61414706929,1123.7293400984274,74.96,2.349092339440361,0.9999999999999999,0.257166216935657,10.811590943262066,8.084610963601605,0.12908177718486505,0.0,0.0,0.0,1895.2198704936748,0.9618936717485647,-0.03810632825143534,1.0,2.0,axial,circular
153.0,153.0,76.5,1.54,0.0,345.0,85.4,306.0,0.0,0.0,1842.0,0.5,99.35064935064935,17652.61414706929,1123.7293400984274,74.96,2.349092339440361,0.9999999999999999,0.257166216935657,10.811590943262066,8.084610963601605,0.12908177718486505,0.0,0.0,0.0,1895.2198704936748,0.971918893779954,-0.028081106220046004,1.0,2.0,axial,circular
153.0,153.0,76.5,1.54,0.0,345.0,85.4,306.0,0.0,0.0,1872.0,0.5,99.35064935064935,17652.61414706929,1123.7293400984274,74.96,2.349092339440361,0.9999999999999999,0.257166216935657,10.811590943262066,8.084610963601605,0.12908177718486505,0.0,0.0,0.0,1895.2198704936748,0.9877481917242529,-0.012251808275747123,1.0,2.0,axial,circular
250.0,250.0,125.0,2.48,0.0,326.0,85.4,500.0,0.0,0.0,4871.0,0.5,100.80645161290323,47158.91981857148,2957.7298062309683,122.52,3.783701600482729,1.0,0.2394166657774556,10.067635665665767,8.083436902430895,0.12852119445625348,0.0,0.0,0.0,4991.591669337301,0.9758410388257357,-0.024158961174264304,1.0,2.0,axial,circular
250.0,250.0,125.0,2.48,0.0,326.0,85.4,500.0,0.0,0.0,4528.0,0.5,100.80645161290323,47158.91981857148,2957.7298062309683,122.52,3.783701600482729,1.0,0.2394166657774556,10.067635665665767,8.083436902430895,0.12852119445625348,0.0,0.0,0.0,4991.591669337301,0.9071254822013819,-0.0928745177986181,1.0,2.0,axial,circular
250.0,250.0,125.0,2.48,0.0,326.0,85.4,500.0,0.0,0.0,4733.0,0.5,100.80645161290323,47158.91981857148,2957.7298062309683,122.52,3.783701600482729,1.0,0.2394166657774556,10.067635665665767,8.083436902430895,0.12852119445625348,0.0,0.0,0.0,4991.591669337301,0.9481945466561706,-0.051805453343829355,1.0,2.0,axial,circular
372.0,372.0,186.0,3.64,0.0,320.0,85.4,744.0,0.0,0.0,9163.0,0.5,102.19780219780219,104474.19650924264,6461.30186565013,182.36,5.554517431342191,1.0,0.2317411187358422,9.746904902552648,8.082344835756654,0.12845291628609892,0.0,0.0,0.0,10989.712978897365,0.8337797372501856,-0.16622026274981438,1.0,2.0,axial,circular
372.0,372.0,186.0,3.64,0.0,320.0,85.4,744.0,0.0,0.0,9996.0,0.5,102.19780219780219,104474.19650924264,6461.30186565013,182.36,5.554517431342191,1.0,0.2317411187358422,9.746904902552648,8.082344835756654,0.12845291628609892,0.0,0.0,0.0,10989.712978897365,0.9095778951820207,-0.0904221048179793,1.0,2.0,axial,circular
372.0,372.0,186.0,3.64,0.0,320.0,85.4,744.0,0.0,0.0,9604.0,0.5,102.19780219780219,104474.19650924264,6461.30186565013,182.36,5.554517431342191,1.0,0.2317411187358422,9.746904902552648,8.082344835756654,0.12845291628609892,0.0,0.0,0.0,10989.712978897365,0.8739081738023337,-0.12609182619766635,1.0,2.0,axial,circular
469.0,469.0,234.5,4.66,0.0,291.0,85.4,938.0,0.0,0.0,15827.0,0.5,100.64377682403433,165959.1105803678,10425.877961301656,229.84,7.1095423655171714,1.0,0.2140654887065773,9.00137847357073,8.083566477288432,0.12716123834914503,0.0,0.0,0.0,17206.838530302193,0.9198087128049571,-0.08019128719504287,1.0,2.0,axial,circular
469.0,469.0,234.5,4.66,0.0,291.0,85.4,938.0,0.0,0.0,16670.0,0.5,100.64377682403433,165959.1105803678,10425.877961301656,229.84,7.1095423655171714,1.0,0.2140654887065773,9.00137847357073,8.083566477288432,0.12716123834914503,0.0,0.0,0.0,17206.838530302193,0.9688008619737559,-0.031199138026244078,1.0,2.0,axial,circular
469.0,469.0,234.5,4.66,0.0,291.0,85.4,938.0,0.0,0.0,15239.0,0.5,100.64377682403433,165959.1105803678,10425.877961301656,229.84,7.1095423655171714,1.0,0.2140654887065773,9.00137847357073,8.083566477288432,0.12716123834914503,0.0,0.0,0.0,17206.838530302193,0.8856362528865067,-0.11436374711349329,1.0,2.0,axial,circular
157.0,157.0,78.5,2.48,0.0,326.0,85.4,314.0,0.0,0.0,2117.0,0.5,63.306451612903224,18155.390865438618,1837.1867358549175,76.02,3.753649163043491,1.0,0.3862846292646135,16.096943266932097,8.129798640819716,0.1227987074820616,0.0,0.0,0.0,2149.393255797161,0.9849291162937295,-0.015070883706270521,1.0,2.0,axial,circular
157.0,157.0,78.5,2.48,0.0,326.0,85.4,314.0,0.0,0.0,2058.0,0.5,63.306451612903224,18155.390865438618,1837.1867358549175,76.02,3.753649163043491,1.0,0.3862846292646135,16.096943266932097,8.129798640819716,0.1227987074820616,0.0,0.0,0.0,2149.393255797161,0.9574795093682075,-0.04252049063179253,1.0,2.0,axial,circular
157.0,157.0,78.5,2.48,0.0,326.0,85.4,314.0,0.0,0.0,2068.0,0.5,63.306451612903224,18155.390865438618,1837.1867358549175,76.02,3.753649163043491,1.0,0.3862846292646135,16.096943266932097,8.129798640819716,0.1227987074820616,0.0,0.0,0.0,2149.393255797161,0.962131985118296,-0.03786801488170399,1.0,2.0,axial,circular
282.0,282.0,141.0,4.36,0.0,322.0,85.4,564.0,0.0,0.0,6811.0,0.5,64.6788990825688,58655.07296628463,5805.114220265961,136.64,6.6021545730751825,0.9999999999999999,0.3731669654079337,15.558356063599303,8.127214443862421,0.12286667644398265,0.0,0.0,0.0,6878.390010246347,0.9902026476913988,-0.009797352308601237,1.0,2.0,axial,circular
282.0,282.0,141.0,4.36,0.0,322.0,85.4,564.0,0.0,0.0,6380.0,0.5,64.6788990825688,58655.07296628463,5805.114220265961,136.64,6.6021545730751825,0.9999999999999999,0.3731669654079337,15.558356063599303,8.127214443862421,0.12286667644398265,0.0,0.0,0.0,6878.390010246347,0.9275426357761157,-0.07245736422388427,1.0,2.0,axial,circular
282.0,282.0,141.0,4.36,0.0,322.0,85.4,564.0,0.0,0.0,6860.0,0.5,64.6788990825688,58655.07296628463,5805.114220265961,136.64,6.6021545730751825,0.9999999999999999,0.3731669654079337,15.558356063599303,8.127214443862421,0.12286667644398265,0.0,0.0,0.0,6878.390010246347,0.9973264077467325,-0.002673592253267465,1.0,2.0,axial,circular
358.0,358.0,179.0,5.66,0.0,290.0,85.4,716.0,0.0,0.0,9947.0,0.5,63.25088339222615,94394.66665716798,9560.709243497415,173.34,8.566635038785705,1.0,0.3439400743922501,14.332088157654635,8.129905476593775,0.12088226799014959,0.0,0.0,0.0,10833.910213136398,0.9181357242502346,-0.0818642757497654,1.0,2.0,axial,circular
